height,weight,label
164,93,fat
126,73,fat
146,63,fat
191,99,fat
175,75,normal
126,59,fat
190,73,normal
146,96,fat
176,78,fat
135,54,fat
133,48,fat
149,97,fat
158,99,fat
139,48,normal
130,68,fat
132,80,fat
181,100,fat
180,50,thin
161,52,normal
160,81,fat
132,50,fat
141,63,fat
155,38,thin
165,92,fat
171,95,fat
180,61,normal
120,36,fat
170,59,normal
184,40,thin
154,70,fat
189,44,thin
158,75,fat
180,53,thin
139,51,fat
156,81,fat
185,85,normal
124,82,fat
169,91,fat
190,50,thin
176,37,thin
130,65,fat
153,46,normal
179,54,thin
141,78,fat
179,55,thin
165,79,fat
136,60,fat
155,56,normal
199,63,thin
143,38,normal
174,84,fat
191,57,thin
197,53,thin
166,84,fat
192,85,normal
133,70,fat
187,47,thin
154,51,normal
178,76,normal
177,47,thin
158,85,fat
150,36,thin
177,53,thin
165,86,fat
197,61,thin
161,47,thin
154,68,fat
134,46,fat
140,42,normal
128,52,fat
133,69,fat
181,91,fat
134,70,fat
164,64,normal
132,88,fat
149,49,normal
173,66,normal
171,97,fat
155,62,fat
166,58,normal
125,66,fat
129,61,fat
193,40,thin
160,47,thin
173,77,fat
178,73,normal
141,62,fat
161,97,fat
124,58,fat
185,38,thin
130,96,fat
144,96,fat
146,97,fat
152,63,fat
169,62,normal
189,40,thin
161,48,normal
178,87,fat
153,77,fat
173,73,normal
180,77,normal
159,97,fat
180,49,thin
140,71,fat
135,64,fat
150,37,thin
135,46,fat
180,96,fat
195,39,thin
170,89,fat
160,63,normal
163,75,fat
164,36,thin
134,69,fat
161,64,normal
146,62,fat
150,51,normal
171,39,thin
126,79,fat
131,45,fat
147,89,fat
153,44,normal
164,89,fat
136,38,normal
181,63,normal
170,67,normal
166,47,thin
162,75,fat
200,62,thin
148,98,fat
171,69,normal
180,93,fat
151,36,thin
139,63,fat
124,52,fat
193,61,thin
143,52,fat
183,87,fat
185,45,thin
129,94,fat
195,71,normal
196,67,thin
161,80,fat
164,50,normal
160,73,fat
165,79,fat
130,49,fat
165,62,normal
140,46,normal
168,93,fat
177,80,fat
156,49,normal
120,73,fat
127,64,fat
157,37,thin
127,81,fat
125,41,fat
180,53,thin
177,70,normal
146,57,fat
169,47,thin
176,54,thin
151,72,fat
197,47,thin
172,100,fat
131,54,fat
200,62,thin
152,81,fat
189,50,thin
182,99,fat
134,99,fat
148,44,normal
172,36,thin
148,39,thin
179,89,fat
186,73,normal
163,43,thin
132,39,normal
135,79,fat
191,74,normal
200,61,thin
124,87,fat
127,57,fat
150,89,fat
143,78,fat
195,93,normal
194,93,normal
133,48,fat
127,85,fat
148,45,normal
152,55,normal
140,89,fat
147,69,fat
153,61,fat
159,36,thin
162,69,fat
146,51,normal
139,89,fat
158,63,fat
127,70,fat
180,68,normal
125,92,fat
135,51,fat
163,35,thin
184,40,thin
183,51,thin
187,74,normal
152,64,fat
188,74,normal
151,50,normal
170,83,fat
165,68,normal
147,37,thin
167,76,fat
187,44,thin
127,51,fat
187,95,fat
184,71,normal
178,60,normal
128,44,fat
141,72,fat
168,71,fat
155,96,fat
172,94,fat
133,90,fat
126,94,fat
184,44,thin
150,43,normal
152,65,fat
120,42,fat
196,60,thin
195,77,normal
198,40,thin
198,53,thin
134,47,fat
149,76,fat
172,87,fat
138,68,fat
136,45,normal
152,100,fat
194,85,normal
134,93,fat
168,39,thin
155,88,fat
168,60,normal
165,68,normal
125,84,fat
129,95,fat
129,94,fat
139,94,fat
161,91,fat
198,65,thin
195,68,thin
124,52,fat
158,73,fat
200,79,normal
189,65,thin
163,38,thin
197,98,fat
138,83,fat
199,86,normal
185,92,fat
166,75,fat
156,52,normal
156,79,fat
173,84,fat
141,65,fat
141,68,fat
120,100,fat
178,86,fat
132,81,fat
148,55,fat
155,100,fat
193,57,thin
152,80,fat
186,96,fat
159,46,thin
137,76,fat
187,97,fat
197,88,normal
184,94,fat
198,69,thin
125,41,fat
178,91,fat
164,58,normal
131,69,fat
194,59,thin
162,95,fat
177,58,normal
137,97,fat
181,50,thin
154,80,fat
171,44,thin
168,40,thin
189,91,fat
125,100,fat
122,100,fat
183,66,normal
186,49,thin
150,79,fat
144,89,fat
149,50,normal
190,89,normal
136,96,fat
121,87,fat
195,93,normal
178,46,thin
171,40,thin
187,45,thin
124,71,fat
163,49,thin
185,80,normal
161,46,thin
194,89,normal
139,82,fat
190,93,fat
151,40,thin
170,44,thin
187,61,thin
162,48,thin
125,73,fat
181,87,fat
155,56,normal
195,53,thin
127,57,fat
125,96,fat
162,71,fat
183,54,thin
137,82,fat
153,41,thin
173,83,fat
192,57,thin
122,93,fat
165,35,thin
197,82,normal
157,40,thin
198,84,normal
150,37,thin
189,86,normal
152,42,thin
169,56,normal
155,91,fat
158,63,fat
196,38,thin
170,56,normal
141,52,fat
167,38,thin
176,69,normal
135,73,fat
163,83,fat
128,84,fat
187,55,thin
135,60,fat
143,60,fat
121,56,fat
122,97,fat
126,80,fat
170,42,thin
138,46,normal
189,74,normal
141,51,fat
125,73,fat
169,86,fat
122,41,fat
123,72,fat
134,94,fat
186,85,normal
144,46,normal
174,50,thin
140,81,fat
133,67,fat
124,45,fat
128,62,fat
148,85,fat
161,51,normal
180,80,normal
159,97,fat
195,36,thin
160,61,normal
126,84,fat
142,42,normal
136,46,normal
123,41,fat
162,48,thin
183,37,thin
121,67,fat
174,86,fat
177,98,fat
131,99,fat
129,83,fat
173,78,fat
195,37,thin
139,88,fat
193,85,normal
192,58,thin
196,73,normal
172,69,normal
188,54,thin
142,44,normal
125,86,fat
134,89,fat
121,68,fat
179,83,fat
175,58,normal
194,66,thin
191,53,thin
189,54,thin
165,64,normal
175,47,thin
170,77,fat
123,53,fat
155,73,fat
126,96,fat
138,64,fat
168,35,thin
144,56,fat
198,80,normal
152,100,fat
145,64,fat
188,87,normal
149,56,fat
141,84,fat
166,56,normal
140,45,normal
177,99,fat
195,61,thin
164,76,fat
179,77,normal
170,54,normal
130,77,fat
188,42,thin
133,85,fat
163,50,normal
154,53,normal
190,74,normal
158,89,fat
124,77,fat
125,85,fat
191,41,thin
192,87,normal
144,87,fat
122,59,fat
178,61,normal
192,49,thin
122,87,fat
171,77,fat
178,49,thin
148,54,normal
129,82,fat
188,36,thin
159,72,fat
125,47,fat
126,66,fat
163,74,fat
160,56,normal
157,93,fat
198,94,normal
125,95,fat
127,78,fat
158,51,normal
189,38,thin
184,72,normal
161,84,fat
147,47,normal
123,54,fat
187,61,thin
177,48,thin
138,95,fat
144,82,fat
182,53,thin
122,43,fat
139,77,fat
161,99,fat
152,64,fat
143,68,fat
146,40,normal
150,88,fat
137,74,fat
183,84,fat
160,70,fat
155,74,fat
199,71,thin
132,73,fat
159,37,thin
129,55,fat
198,71,thin
155,58,normal
138,47,normal
171,63,normal
159,60,normal
143,40,normal
186,90,fat
170,89,fat
182,41,thin
123,61,fat
161,56,normal
180,88,fat
147,62,fat
124,39,fat
123,58,fat
163,93,fat
173,68,normal
170,94,fat
184,74,normal
191,53,thin
155,53,normal
137,43,normal
170,49,thin
146,75,fat
146,60,fat
190,53,thin
200,78,normal
174,65,normal
180,84,fat
157,98,fat
172,38,thin
198,79,normal
168,44,thin
185,35,thin
127,58,fat
193,36,thin
177,79,fat
135,63,fat
159,46,thin
134,69,fat
134,62,fat
176,73,normal
155,43,thin
149,40,thin
147,41,normal
174,99,fat
200,63,thin
132,95,fat
164,86,fat
153,40,thin
162,92,fat
199,46,thin
129,58,fat
193,71,normal
123,78,fat
191,88,normal
179,92,fat
140,44,normal
194,40,thin
135,50,fat
153,40,thin
123,35,normal
178,87,fat
136,38,normal
168,97,fat
168,77,fat
160,35,thin
137,37,normal
178,59,normal
127,80,fat
167,84,fat
186,41,thin
199,39,thin
185,89,fat
130,68,fat
157,38,thin
182,52,thin
181,83,fat
182,55,thin
131,77,fat
158,81,fat
193,87,normal
130,84,fat
140,90,fat
161,91,fat
143,69,fat
125,75,fat
121,35,normal
147,53,normal
130,100,fat
143,74,fat
200,39,thin
166,94,fat
180,43,thin
176,98,fat
140,54,fat
132,90,fat
176,80,fat
174,63,normal
189,96,fat
192,61,thin
172,73,normal
184,96,fat
121,42,fat
182,49,thin
200,91,normal
181,78,normal
134,75,fat
150,93,fat
198,39,thin
138,88,fat
186,83,normal
171,83,fat
141,47,normal
185,48,thin
127,37,normal
146,76,fat
166,56,normal
176,50,thin
144,81,fat
120,56,fat
132,60,fat
181,59,thin
139,79,fat
136,55,fat
157,77,fat
176,50,thin
197,49,thin
133,56,fat
193,59,thin
155,74,fat
122,54,fat
145,63,fat
129,58,fat
143,48,normal
199,38,thin
173,46,thin
131,91,fat
153,37,thin
149,100,fat
142,63,fat
150,63,fat
150,97,fat
138,88,fat
146,67,fat
174,60,normal
162,92,fat
161,100,fat
185,94,fat
126,52,fat
135,37,normal
178,43,thin
162,39,thin
130,49,fat
186,43,thin
145,99,fat
194,42,thin
188,95,fat
146,66,fat
154,64,fat
200,35,thin
184,74,normal
157,35,thin
162,100,fat
181,76,normal
190,66,thin
141,53,fat
131,37,normal
137,84,fat
144,42,normal
200,99,normal
162,97,fat
148,95,fat
149,66,fat
150,74,fat
149,92,fat
134,97,fat
121,40,fat
145,100,fat
199,62,thin
161,93,fat
145,35,thin
121,80,fat
172,84,fat
193,80,normal
159,67,fat
171,100,fat
198,40,thin
127,52,fat
148,58,fat
192,70,normal
151,35,thin
149,72,fat
159,89,fat
120,83,fat
185,43,thin
138,48,fat
159,97,fat
126,42,fat
154,97,fat
133,85,fat
134,78,fat
182,84,fat
188,49,thin
189,90,fat
131,79,fat
192,58,thin
128,85,fat
189,93,fat
139,78,fat
168,42,thin
126,100,fat
149,40,thin
187,52,thin
169,48,thin
138,54,fat
193,61,thin
194,45,thin
130,97,fat
174,56,thin
134,62,fat
180,91,fat
140,90,fat
154,92,fat
145,84,fat
139,81,fat
145,92,fat
149,77,fat
172,59,normal
124,37,normal
130,57,fat
167,42,thin
131,92,fat
128,62,fat
134,98,fat
190,62,thin
123,72,fat
184,88,fat
198,55,thin
196,90,normal
141,36,thin
182,65,normal
176,83,fat
168,77,fat
163,97,fat
151,64,fat
155,85,fat
141,50,fat
168,76,fat
164,67,normal
124,58,fat
199,40,thin
144,98,fat
167,81,fat
182,38,thin
143,55,fat
144,63,fat
163,93,fat
142,62,fat
122,95,fat
166,93,fat
128,96,fat
147,99,fat
165,78,fat
186,100,fat
131,62,fat
123,70,fat
125,61,fat
128,94,fat
141,91,fat
197,98,fat
165,52,normal
130,54,fat
132,39,normal
195,49,thin
126,43,fat
148,37,thin
141,93,fat
195,51,thin
147,79,fat
124,45,fat
200,76,normal
154,95,fat
189,93,fat
164,83,fat
128,90,fat
138,91,fat
197,37,thin
197,98,fat
154,88,fat
165,72,fat
189,36,thin
189,82,normal
160,49,normal
142,36,thin
159,72,fat
157,75,fat
131,55,fat
173,38,thin
153,44,normal
148,75,fat
142,65,fat
122,47,fat
191,41,thin
152,95,fat
146,57,fat
133,78,fat
133,90,fat
154,42,thin
154,67,fat
180,46,thin
123,38,fat
160,48,normal
160,80,fat
126,99,fat
126,64,fat
186,94,fat
178,58,thin
123,74,fat
136,87,fat
139,42,normal
196,97,fat
173,35,thin
152,100,fat
175,49,thin
151,38,thin
171,51,thin
161,54,normal
150,93,fat
139,81,fat
120,60,fat
163,92,fat
151,72,fat
126,58,fat
137,58,fat
192,77,normal
136,83,fat
139,42,normal
169,40,thin
126,37,normal
156,58,normal
156,93,fat
179,54,thin
200,84,normal
145,38,thin
166,87,fat
157,91,fat
135,88,fat
186,93,fat
190,86,normal
179,62,normal
122,100,fat
123,58,fat
161,56,normal
130,37,normal
180,48,thin
182,90,fat
143,50,normal
137,81,fat
132,89,fat
195,48,thin
153,51,normal
151,96,fat
150,89,fat
133,87,fat
121,86,fat
199,48,thin
122,46,fat
140,98,fat
157,35,thin
136,51,fat
200,91,normal
180,53,thin
154,72,fat
174,52,thin
124,59,fat
132,93,fat
127,49,fat
135,55,fat
166,40,thin
141,40,normal
155,92,fat
177,89,fat
134,77,fat
173,55,thin
176,42,thin
135,85,fat
169,51,thin
136,71,fat
181,37,thin
199,62,thin
121,51,fat
146,93,fat
174,88,fat
150,37,thin
173,65,normal
124,90,fat
158,69,fat
165,51,normal
188,37,thin
195,90,normal
137,47,fat
178,39,thin
125,70,fat
187,43,thin
164,72,fat
138,41,normal
176,49,thin
148,65,fat
159,55,normal
149,88,fat
163,69,fat
146,91,fat
124,83,fat
173,59,normal
149,45,normal
183,35,thin
179,43,thin
133,71,fat
140,58,fat
161,49,normal
135,99,fat
196,52,thin
145,60,fat
159,87,fat
154,79,fat
150,96,fat
163,46,thin
149,84,fat
178,76,normal
170,54,normal
199,58,thin
173,56,normal
134,67,fat
191,95,fat
138,54,fat
143,54,fat
135,65,fat
126,61,fat
160,51,normal
146,41,normal
195,59,thin
148,42,normal
158,76,fat
165,99,fat
158,54,normal
150,47,normal
193,62,thin
170,70,normal
194,67,thin
131,72,fat
159,71,fat
151,75,fat
153,49,normal
156,38,thin
171,79,fat
165,57,normal
166,76,fat
175,57,normal
167,78,fat
174,38,thin
155,35,thin
174,68,normal
133,55,fat
162,35,thin
147,41,normal
128,36,normal
143,56,fat
176,51,thin
184,95,fat
188,35,thin
141,64,fat
173,98,fat
163,73,fat
152,42,thin
166,93,fat
184,89,fat
184,96,fat
168,82,fat
164,69,fat
195,73,normal
144,91,fat
195,74,normal
162,79,fat
194,39,thin
169,54,normal
144,74,fat
193,43,thin
200,68,thin
155,56,normal
170,99,fat
178,64,normal
192,45,thin
189,39,thin
176,39,thin
164,66,normal
129,85,fat
166,92,fat
184,93,fat
161,77,fat
166,39,thin
179,96,fat
134,40,normal
196,71,thin
130,62,fat
138,57,fat
124,51,fat
124,73,fat
191,76,normal
197,44,thin
182,77,normal
146,81,fat
173,97,fat
141,68,fat
135,97,fat
140,69,fat
187,71,normal
181,59,thin
164,44,thin
163,64,normal
122,50,fat
184,76,normal
139,77,fat
163,55,normal
122,56,fat
200,73,thin
182,44,thin
175,66,normal
122,94,fat
128,77,fat
182,77,normal
160,97,fat
182,76,normal
137,39,normal
175,78,fat
147,54,normal
187,75,normal
167,85,fat
190,44,thin
140,92,fat
159,75,fat
140,64,fat
148,99,fat
146,35,thin
190,66,thin
184,89,fat
198,52,thin
132,94,fat
141,79,fat
123,45,fat
162,49,normal
168,64,normal
159,88,fat
179,42,thin
169,43,thin
120,100,fat
192,71,normal
130,69,fat
133,48,fat
128,45,fat
136,76,fat
171,36,thin
156,92,fat
145,44,normal
127,94,fat
159,86,fat
188,59,thin
136,40,normal
180,82,fat
182,39,thin
160,49,normal
170,36,thin
197,87,normal
175,72,normal
126,79,fat
141,42,normal
186,77,normal
149,47,normal
123,66,fat
175,97,fat
141,64,fat
180,96,fat
156,44,thin
132,91,fat
129,80,fat
153,54,normal
148,39,thin
174,99,fat
179,63,normal
147,50,normal
193,40,thin
122,72,fat
134,47,fat
130,42,normal
152,69,fat
160,99,fat
169,70,normal
189,97,fat
145,85,fat
151,70,fat
184,69,normal
161,40,thin
125,52,fat
165,63,normal
132,67,fat
195,63,thin
144,51,normal
121,42,fat
176,72,normal
129,99,fat
127,97,fat
200,47,thin
181,93,fat
187,43,thin
130,42,normal
148,50,normal
146,91,fat
136,78,fat
164,71,fat
190,50,thin
198,86,normal
133,48,fat
175,77,fat
125,91,fat
141,56,fat
175,64,normal
193,67,thin
184,87,fat
156,86,fat
164,61,normal
174,76,fat
191,73,normal
146,56,fat
180,61,normal
141,62,fat
174,49,thin
194,52,thin
199,76,normal
136,46,normal
166,92,fat
152,52,normal
128,52,fat
131,52,fat
166,82,fat
179,48,thin
128,95,fat
145,95,fat
172,65,normal
186,66,normal
168,76,fat
136,42,normal
159,41,thin
167,81,fat
158,91,fat
147,57,fat
186,97,fat
122,36,normal
159,45,thin
127,46,fat
181,94,fat
123,79,fat
148,67,fat
129,70,fat
169,89,fat
128,51,fat
180,48,thin
164,41,thin
182,59,thin
171,53,thin
196,92,normal
181,86,fat
190,84,normal
180,55,thin
139,46,normal
159,51,normal
168,72,fat
174,59,normal
180,54,thin
131,63,fat
174,44,thin
197,76,normal
194,87,normal
192,92,normal
166,41,thin
162,49,normal
152,38,thin
164,54,normal
169,73,fat
132,69,fat
163,39,thin
137,77,fat
150,74,fat
125,78,fat
165,56,normal
140,87,fat
190,100,fat
151,58,fat
135,72,fat
190,79,normal
133,60,fat
182,52,thin
155,66,fat
138,75,fat
166,80,fat
134,43,normal
159,82,fat
192,93,fat
150,51,normal
166,63,normal
166,72,fat
189,47,thin
154,94,fat
149,97,fat
141,40,normal
160,44,thin
177,66,normal
158,79,fat
190,63,thin
185,99,fat
178,61,normal
142,46,normal
157,44,thin
183,72,normal
156,36,thin
188,53,thin
180,99,fat
126,89,fat
158,42,thin
135,38,normal
168,84,fat
163,72,fat
128,70,fat
193,98,fat
154,89,fat
137,36,normal
